%   Freq/Hz         Power
 5.493164e+00  -2.526925e+01
 5.554199e+00  -2.533121e+01
 5.615234e+00  -2.485148e+01
 5.676270e+00  -2.471064e+01
 5.737305e+00  -2.498631e+01
 5.798340e+00  -2.458844e+01
 5.859375e+00  -2.451289e+01
 5.920410e+00  -2.416075e+01
 5.981445e+00  -2.441845e+01
 6.042480e+00  -2.432812e+01
 6.103516e+00  -2.452208e+01
 6.164551e+00  -2.403311e+01
 6.225586e+00  -2.394140e+01
 6.286621e+00  -2.368949e+01
 6.347656e+00  -2.370333e+01
 6.408691e+00  -2.379324e+01
 6.469727e+00  -2.353441e+01
 6.530762e+00  -2.305013e+01
 6.591797e+00  -2.300175e+01
 6.652832e+00  -2.298909e+01
 6.713867e+00  -2.275970e+01
 6.774902e+00  -2.269033e+01
 6.835938e+00  -2.285772e+01
 6.896973e+00  -2.225762e+01
 6.958008e+00  -2.217102e+01
 7.019043e+00  -2.204140e+01
 7.080078e+00  -2.164051e+01
 7.141113e+00  -2.192609e+01
 7.202148e+00  -2.165812e+01
 7.263184e+00  -2.155747e+01
 7.324219e+00  -2.124111e+01
 7.385254e+00  -2.072748e+01
 7.446289e+00  -2.087783e+01
 7.507324e+00  -2.031444e+01
 7.568359e+00  -2.030797e+01
 7.629395e+00  -2.005536e+01
 7.690430e+00  -1.952284e+01
 7.751465e+00  -1.935208e+01
 7.812500e+00  -1.921747e+01
 7.873535e+00  -1.916227e+01
 7.934570e+00  -1.826544e+01
 7.995605e+00  -1.823837e+01
 8.056641e+00  -1.838744e+01
 8.117676e+00  -1.838621e+01
 8.178711e+00  -1.822444e+01
 8.239746e+00  -1.790295e+01
 8.300781e+00  -1.775897e+01
 8.361816e+00  -1.655772e+01
 8.422852e+00  -1.422909e+01
 8.483887e+00  -1.608577e+01
 8.544922e+00  -1.650153e+01
 8.605957e+00  -1.552127e+01
 8.666992e+00  -1.749253e+01
 8.728027e+00  -1.602414e+01
 8.789062e+00  -1.723667e+01
 8.850098e+00  -1.700286e+01
 8.911133e+00  -1.681021e+01
 8.972168e+00  -1.631597e+01
 9.033203e+00  -1.601040e+01
 9.094238e+00  -1.589995e+01
 9.155273e+00  -1.409550e+01
 9.216309e+00  -1.394011e+01
 9.277344e+00  -1.414460e+01
 9.338379e+00  -1.371598e+01
 9.399414e+00  -1.320899e+01
 9.460449e+00  -1.185766e+01
 9.521484e+00  -1.115926e+01
 9.582520e+00  -1.093041e+01
 9.643555e+00  -9.650532e+00
 9.704590e+00  -9.327372e+00
 9.765625e+00  -8.189896e+00
 9.826660e+00  -8.248319e+00
 9.887695e+00  -7.294140e+00
 9.948730e+00  -7.180938e+00
 1.000977e+01  -6.580187e+00
 1.007080e+01  -6.503837e+00
 1.013184e+01  -6.119950e+00
 1.019287e+01  -5.813353e+00
 1.025391e+01  -4.997111e+00
 1.031494e+01  -5.046944e+00
 1.037598e+01  -4.900641e+00
 1.043701e+01  -3.585529e+00
 1.049805e+01  -4.081574e+00
 1.055908e+01  -3.403251e+00
 1.062012e+01  -3.572760e+00
 1.068115e+01  -3.092153e+00
 1.074219e+01  -2.941382e+00
 1.080322e+01  -2.367321e+00
 1.086426e+01  -3.092331e+00
 1.092529e+01  -2.487367e+00
 1.098633e+01  -3.143714e+00
 1.104736e+01  -2.870551e+00
 1.110840e+01  -2.294813e+00
 1.116943e+01  -2.038226e+00
 1.123047e+01  -2.299778e+00
 1.129150e+01  -1.976243e+00
 1.135254e+01  -2.146093e+00
 1.141357e+01  -1.538600e+00
 1.147461e+01  -2.757198e+00
 1.153564e+01  -2.288846e+00
 1.159668e+01  -2.367641e+00
 1.165771e+01  -1.834947e+00
 1.171875e+01  -1.926143e+00
 1.177979e+01  -2.196205e+00
 1.184082e+01  -1.832206e+00
 1.190186e+01  -2.612155e+00
 1.196289e+01  -2.258832e+00
 1.202393e+01  -2.031404e+00
 1.208496e+01  -2.109448e+00
 1.214600e+01  -2.372440e+00
 1.220703e+01  -2.111825e+00
