%Output from Claritas:XVIEW amplitude spectrum zoom window at Sun Aug 27 23:10:21 2023
%Power spectrum listed as dB (dBmin=-60)
%Spectrum averaged over 629 traces
%Maximum input Power : 0
%Time window : 0 to 15992ms
%SHOTID range 13172736 to 36044800

%   Freq/Hz         Power
 1.031494e+01  -7.700028e+00
 1.037598e+01  -7.944680e+00
 1.043701e+01  -7.483528e+00
 1.049805e+01  -7.197951e+00
 1.055908e+01  -6.609223e+00
 1.062012e+01  -7.245420e+00
 1.068115e+01  -6.017937e+00
 1.074219e+01  -6.031421e+00
 1.080322e+01  -6.124163e+00
 1.086426e+01  -6.232881e+00
 1.092529e+01  -4.958323e+00
 1.098633e+01  -4.805868e+00
 1.104736e+01  -4.203664e+00
 1.110840e+01  -3.989940e+00
 1.116943e+01  -3.560889e+00
 1.123047e+01  -4.007927e+00
 1.129150e+01  -4.204907e+00
 1.135254e+01  -3.509088e+00
 1.141357e+01  -4.069853e+00
 1.147461e+01  -3.892017e+00
 1.153564e+01  -3.453901e+00
 1.159668e+01  -3.874676e+00
 1.165771e+01  -2.793943e+00
 1.171875e+01  -2.543686e+00
 1.177979e+01  -3.895953e+00
 1.184082e+01  -2.918486e+00
 1.190186e+01  -4.387263e+00
 1.196289e+01  -3.494866e+00
 1.202393e+01  -3.017434e+00
 1.208496e+01  -3.774561e+00
 1.214600e+01  -4.314800e+00
 1.220703e+01  -3.968920e+00
 1.226807e+01  -2.463196e+00
 1.232910e+01  -3.071958e+00
 1.239014e+01  -3.086392e+00
 1.245117e+01  -2.672071e+00
 1.251221e+01  -3.351867e+00
 1.257324e+01  -3.230836e+00
 1.263428e+01  -2.804560e+00
 1.269531e+01  -2.902682e+00
 1.275635e+01  -3.524458e+00
 1.281738e+01  -3.726759e+00
 1.287842e+01  -2.580198e+00
 1.293945e+01  -3.340968e+00
 1.300049e+01  -3.833857e+00
 1.306152e+01  -3.817325e+00
 1.312256e+01  -3.388896e+00
 1.318359e+01  -2.828369e+00
 1.324463e+01  -3.259848e+00
 1.330566e+01  -3.588769e+00
 1.336670e+01  -2.841797e+00
 1.342773e+01  -3.419992e+00
 1.348877e+01  -3.029470e+00
 1.354980e+01  -2.533027e+00
 1.361084e+01  -2.605907e+00
 1.367188e+01  -3.245035e+00
 1.373291e+01  -2.818635e+00
 1.379395e+01  -2.234865e+00
 1.385498e+01  -2.579233e+00
 1.391602e+01  -2.386472e+00
 1.397705e+01  -2.527628e+00
 1.403809e+01  -1.474267e+00
 1.409912e+01  -2.045689e+00
 1.416016e+01  -2.226426e+00
 1.422119e+01  -1.438973e+00
 1.428223e+01  -2.421536e+00
 1.434326e+01  -1.995614e+00
 1.440430e+01  -2.118968e+00
 1.446533e+01  -2.265804e+00
 1.452637e+01  -1.858317e+00
 1.458740e+01  -1.332726e+00
 1.464844e+01  -3.068848e+00
 1.470947e+01  -3.206396e+00
 1.477051e+01  -2.623119e+00
 1.483154e+01  -1.719113e+00
 1.489258e+01  -2.636440e+00
 1.495361e+01  -1.874315e+00
 1.501465e+01  -1.491281e+00
 1.507568e+01  -2.812164e+00
 1.513672e+01  -1.655679e+00
 1.519775e+01  -1.832005e+00
 1.525879e+01  -1.756199e+00
 1.531982e+01  -2.528588e+00
 1.538086e+01  -1.513620e+00
 1.544189e+01  -2.578768e+00
 1.550293e+01  -2.363090e+00
 1.556396e+01  -2.623309e+00
 1.562500e+01  -1.498855e+00
 1.568604e+01  -2.030896e+00
 1.574707e+01  -3.538354e+00
 1.580811e+01  -3.119539e+00
 1.586914e+01  -2.214956e+00
 1.593018e+01  -2.334934e+00
 1.599121e+01  -2.638762e+00
 1.605225e+01  -1.535742e+00
 1.611328e+01  -1.498314e+00
 1.617432e+01  -2.034882e+00
 1.623535e+01  -1.510786e+00
 1.629639e+01  -1.745749e+00
 1.635742e+01  -2.345692e+00
 1.641846e+01  -2.055681e+00
 1.647949e+01  -2.134611e+00
 1.654053e+01  -1.724152e+00
 1.660156e+01  -2.821522e+00
 1.666260e+01  -1.191616e+00
 1.672363e+01  -2.397165e+00
 1.678467e+01  -1.512586e+00
 1.684570e+01  -1.907573e+00
 1.690674e+01  -1.454683e+00
 1.696777e+01  -1.248022e+00
 1.702881e+01  -1.224216e+00
 1.708984e+01  -9.607931e-01
 1.715088e+01  -9.237928e-01
 1.721191e+01  -1.612677e+00
 1.727295e+01  -1.428653e+00
 1.733398e+01  -1.164989e+00
 1.739502e+01  -1.205480e+00
 1.745605e+01  -1.495974e+00
 1.751709e+01  -2.229048e+00
 1.757812e+01  -9.507167e-01
 1.763916e+01  -6.137020e-01
 1.770020e+01  -1.797882e+00
 1.776123e+01  -1.464631e+00
 1.782227e+01  -1.593985e+00
 1.788330e+01  -1.477918e+00
 1.794434e+01  -1.810455e+00
 1.800537e+01  -1.009109e+00
 1.806641e+01  -6.775921e-01
 1.812744e+01  -1.050299e+00
 1.818848e+01  -6.970095e-01
 1.824951e+01  -5.893709e-01
 1.831055e+01  -1.397538e+00
 1.837158e+01  -7.304997e-01
 1.843262e+01  -1.150924e+00
 1.849365e+01  -1.889426e+00
 1.855469e+01  -8.241720e-01
 1.861572e+01  -4.762940e-01
 1.867676e+01  -1.239725e+00
 1.873779e+01  -1.222207e+00
 1.879883e+01  -1.614420e+00
 1.885986e+01  -1.630073e+00
 1.892090e+01  -1.133451e+00
 1.898193e+01  -1.512444e+00
 1.904297e+01  -1.452973e+00
 1.910400e+01  -1.339151e+00
 1.916504e+01  -1.069843e+00
 1.922607e+01  -9.013945e-01
 1.928711e+01  -1.541578e+00
 1.934814e+01  -8.694006e-01
 1.940918e+01  -1.489247e+00
 1.947021e+01  -9.908030e-01
 1.953125e+01  -7.821081e-01
 1.959229e+01  -1.496482e+00
 1.965332e+01  -8.428219e-01
 1.971436e+01  -4.168580e-01
 1.977539e+01  -7.511899e-01
 1.983643e+01  -5.952096e-01
 1.989746e+01  -1.182049e+00
 1.995850e+01  -5.442550e-01
 2.001953e+01  -1.168265e+00
 2.008057e+01  -6.505036e-01
 2.014160e+01  -1.194134e+00
 2.020264e+01  -5.842450e-01
 2.026367e+01  -6.424450e-01
 2.032471e+01  -9.798975e-01
 2.038574e+01  -2.127868e-01
 2.044678e+01  -7.045345e-01
 2.050781e+01  -1.944704e+00
 2.056885e+01  -6.381471e-01
 2.062988e+01  -1.555626e+00
 2.069092e+01  -9.968155e-01
 2.075195e+01  -1.789288e+00
 2.081299e+01  -1.191110e+00
 2.087402e+01  -1.217332e+00
 2.093506e+01  -1.456649e+00
 2.099609e+01  -6.234667e-01
 2.105713e+01  -8.524156e-01
 2.111816e+01  -1.252068e+00
 2.117920e+01  -6.092106e-01
 2.124023e+01  -1.248279e+00
 2.130127e+01  -8.195556e-01
 2.136230e+01  -1.251002e-01
 2.142334e+01  -7.124498e-02
 2.148438e+01  -4.111684e-01
 2.154541e+01  -8.580403e-01
 2.160645e+01  -7.639049e-01
 2.166748e+01  -8.514536e-01
 2.172852e+01  -7.491086e-01
 2.178955e+01  -5.360996e-01
 2.185059e+01  -2.487137e-01
 2.191162e+01  -1.119601e+00
 2.197266e+01  -2.121221e-02
 2.203369e+01  -8.587592e-01
 2.209473e+01  -3.951366e-01
 2.215576e+01  -7.848383e-01
 2.221680e+01  -1.042124e+00
 2.227783e+01  -9.842107e-01
 2.233887e+01  -1.324598e+00
 2.239990e+01  -9.999099e-01
 2.246094e+01  -6.857579e-01
 2.252197e+01  -6.902209e-01
 2.258301e+01  -1.504737e+00
 2.264404e+01  -8.465338e-01
 2.270508e+01  -6.335872e-01
 2.276611e+01  -1.494798e+00
 2.282715e+01  -1.334560e+00
 2.288818e+01  -1.802573e+00
 2.294922e+01  -1.096386e+00
 2.301025e+01  -1.298071e+00
 2.307129e+01  -6.019874e-01
 2.313232e+01  -8.372353e-01
 2.319336e+01  -6.733941e-01
 2.325439e+01  -9.179832e-01
 2.331543e+01  -1.099487e+00
 2.337646e+01  -1.231064e+00
 2.343750e+01  -3.560008e-01
 2.349854e+01  -7.636194e-01
 2.355957e+01  -1.164353e+00
 2.362061e+01  -1.172571e+00
 2.368164e+01  -9.480737e-01
 2.374268e+01  -1.944607e+00
 2.380371e+01  -8.252851e-01
 2.386475e+01  -3.244928e-01
 2.392578e+01  -1.278058e+00
 2.398682e+01  -7.242638e-01
 2.404785e+01  -1.371666e+00
 2.410889e+01  -1.433627e+00
 2.416992e+01  -1.318781e+00
 2.423096e+01  -9.525465e-01
 2.429199e+01  -1.496403e+00
 2.435303e+01  -1.923396e+00
 2.441406e+01  -1.998587e+00
 2.447510e+01  -1.163951e+00
 2.453613e+01  -7.747502e-01
 2.459717e+01  -1.435814e+00
 2.465820e+01  -7.735817e-01
 2.471924e+01  -1.071446e+00
 2.478027e+01  -9.654523e-01
 2.484131e+01  -7.025283e-01
 2.490234e+01  -1.327858e+00
 2.496338e+01  -7.950540e-01
 2.502441e+01  -1.277448e+00
 2.508545e+01  -1.913926e+00
 2.514648e+01  -1.331653e+00
 2.520752e+01  -1.113441e+00
 2.526855e+01  -1.196799e+00
 2.532959e+01  -1.243752e+00
 2.539062e+01  -1.968917e+00
 2.545166e+01  -1.015031e+00
 2.551270e+01  -1.265469e+00
 2.557373e+01  -1.528719e+00
 2.563477e+01  -1.520134e+00
 2.569580e+01  -1.564856e+00
 2.575684e+01  -1.495986e+00
 2.581787e+01  -1.925405e+00
 2.587891e+01  -1.705543e+00
 2.593994e+01  -1.766821e+00
 2.600098e+01  -1.409929e+00
 2.606201e+01  -1.364090e+00
 2.612305e+01  -1.207623e+00
 2.618408e+01  -1.447044e+00
 2.624512e+01  -1.509758e+00
 2.630615e+01  -1.972282e+00
 2.636719e+01  -1.654255e+00
 2.642822e+01  -1.077469e+00
 2.648926e+01  -1.652718e+00
 2.655029e+01  -1.728166e+00
 2.661133e+01  -1.712267e+00
 2.667236e+01  -1.878172e+00
 2.673340e+01  -1.909062e+00
 2.679443e+01  -1.884671e+00
 2.685547e+01  -1.911765e+00
 2.691650e+01  -2.123626e+00
 2.697754e+01  -2.460118e+00
 2.703857e+01  -1.988106e+00
 2.709961e+01  -2.173879e+00
 2.716064e+01  -1.941427e+00
 2.722168e+01  -2.622408e+00
 2.728271e+01  -1.521668e+00
 2.734375e+01  -1.494570e+00
 2.740479e+01  -1.861601e+00
 2.746582e+01  -2.112789e+00
 2.752686e+01  -2.082951e+00
 2.758789e+01  -2.559785e+00
 2.764893e+01  -2.108641e+00
 2.770996e+01  -1.931575e+00
 2.777100e+01  -2.827518e+00
 2.783203e+01  -2.167012e+00
 2.789307e+01  -2.353088e+00
 2.795410e+01  -2.362005e+00
 2.801514e+01  -2.581575e+00
 2.807617e+01  -1.763294e+00
 2.813721e+01  -1.656364e+00
 2.819824e+01  -2.242080e+00
 2.825928e+01  -2.318801e+00
 2.832031e+01  -2.355628e+00
 2.838135e+01  -2.566463e+00
 2.844238e+01  -2.815277e+00
 2.850342e+01  -2.357992e+00
 2.856445e+01  -2.617302e+00
 2.862549e+01  -2.854549e+00
 2.868652e+01  -3.532276e+00
 2.874756e+01  -2.848989e+00
 2.880859e+01  -2.163092e+00
 2.886963e+01  -2.822034e+00
 2.893066e+01  -2.450330e+00
 2.899170e+01  -2.285917e+00
 2.905273e+01  -3.112509e+00
 2.911377e+01  -2.797531e+00
 2.917480e+01  -2.972237e+00
 2.923584e+01  -3.263937e+00
 2.929688e+01  -3.317991e+00
 2.935791e+01  -3.021852e+00
 2.941895e+01  -3.442436e+00
 2.947998e+01  -2.918437e+00
 2.954102e+01  -3.031756e+00
 2.960205e+01  -3.100048e+00
 2.966309e+01  -2.997133e+00
 2.972412e+01  -3.143277e+00
 2.978516e+01  -2.754259e+00
 2.984619e+01  -2.820468e+00
 2.990723e+01  -3.657542e+00
 2.996826e+01  -3.439121e+00
 3.002930e+01  -3.242372e+00
 3.009033e+01  -3.746744e+00
 3.015137e+01  -2.891885e+00
 3.021240e+01  -3.198080e+00
 3.027344e+01  -4.026155e+00
 3.033447e+01  -3.843003e+00
 3.039551e+01  -4.045731e+00
 3.045654e+01  -4.336147e+00
 3.051758e+01  -4.220940e+00
 3.057861e+01  -3.629489e+00
 3.063965e+01  -4.206421e+00
 3.070068e+01  -3.733824e+00
 3.076172e+01  -4.120616e+00
 3.082275e+01  -3.894361e+00
 3.088379e+01  -3.967227e+00
 3.094482e+01  -3.807613e+00
 3.100586e+01  -3.955217e+00
 3.106689e+01  -4.164845e+00
 3.112793e+01  -4.160441e+00
 3.118896e+01  -4.180502e+00
 3.125000e+01  -4.350829e+00
 3.131104e+01  -4.125453e+00
 3.137207e+01  -4.910508e+00
 3.143311e+01  -4.953767e+00
 3.149414e+01  -5.366863e+00
 3.155518e+01  -4.990736e+00
 3.161621e+01  -5.034630e+00
 3.167725e+01  -4.662300e+00
 3.173828e+01  -5.396181e+00
 3.179932e+01  -4.634784e+00
 3.186035e+01  -4.619421e+00
 3.192139e+01  -4.989412e+00
 3.198242e+01  -5.063942e+00
 3.204346e+01  -4.852688e+00
 3.210449e+01  -5.233147e+00
 3.216553e+01  -5.308511e+00
 3.222656e+01  -5.431707e+00
 3.228760e+01  -5.147956e+00
 3.234863e+01  -5.420289e+00
 3.240967e+01  -5.415668e+00
 3.247070e+01  -5.739448e+00
 3.253174e+01  -6.314134e+00
 3.259277e+01  -5.695430e+00
 3.265381e+01  -6.141166e+00
 3.271484e+01  -6.154075e+00
 3.277588e+01  -5.859473e+00
 3.283691e+01  -5.417250e+00
 3.289795e+01  -5.772852e+00
 3.295898e+01  -5.737766e+00
 3.302002e+01  -6.569998e+00
 3.308105e+01  -5.757500e+00
 3.314209e+01  -6.285624e+00
 3.320312e+01  -6.570511e+00
 3.326416e+01  -6.684103e+00
 3.332520e+01  -7.017276e+00
 3.338623e+01  -6.323595e+00
 3.344727e+01  -6.463985e+00
 3.350830e+01  -6.745269e+00
 3.356934e+01  -7.436612e+00
 3.363037e+01  -7.306615e+00
 3.369141e+01  -7.519650e+00
 3.375244e+01  -7.529294e+00
 3.381348e+01  -7.807421e+00
 3.387451e+01  -7.755538e+00
 3.393555e+01  -7.427705e+00
 3.399658e+01  -7.280919e+00
 3.405762e+01  -7.530173e+00
 3.411865e+01  -7.471428e+00
 3.417969e+01  -7.858006e+00
 3.424072e+01  -8.069216e+00
 3.430176e+01  -7.927136e+00
 3.436279e+01  -8.369628e+00
 3.442383e+01  -7.937573e+00
 3.448486e+01  -8.227575e+00
 3.454590e+01  -8.184556e+00
 3.460693e+01  -8.826363e+00
 3.466797e+01  -8.353859e+00
 3.472900e+01  -8.284787e+00
 3.479004e+01  -8.538165e+00
 3.485107e+01  -8.343224e+00
 3.491211e+01  -8.743241e+00
 3.497314e+01  -8.498199e+00
 3.503418e+01  -8.700923e+00
 3.509521e+01  -9.509493e+00
 3.515625e+01  -9.435808e+00
 3.521729e+01  -8.912702e+00
 3.527832e+01  -9.333020e+00
 3.533936e+01  -9.465427e+00
 3.540039e+01  -9.455801e+00
 3.546143e+01  -9.462863e+00
 3.552246e+01  -9.878579e+00
 3.558350e+01  -1.003336e+01
 3.564453e+01  -9.880513e+00
 3.570557e+01  -1.001820e+01
 3.576660e+01  -1.003170e+01
 3.582764e+01  -9.949367e+00
 3.588867e+01  -1.049199e+01
 3.594971e+01  -9.725998e+00
 3.601074e+01  -1.052748e+01
 3.607178e+01  -1.021006e+01
 3.613281e+01  -1.064005e+01
 3.619385e+01  -1.098697e+01
 3.625488e+01  -1.072524e+01
 3.631592e+01  -1.151953e+01
 3.637695e+01  -1.087504e+01
 3.643799e+01  -1.119909e+01
 3.649902e+01  -1.069478e+01
 3.656006e+01  -1.047523e+01
 3.662109e+01  -1.054010e+01
 3.668213e+01  -1.112837e+01
 3.674316e+01  -1.152887e+01
 3.680420e+01  -1.118463e+01
 3.686523e+01  -1.166543e+01
 3.692627e+01  -1.154369e+01
 3.698730e+01  -1.114716e+01
 3.704834e+01  -1.160336e+01
 3.710938e+01  -1.171833e+01
 3.717041e+01  -1.238879e+01
 3.723145e+01  -1.212300e+01
 3.729248e+01  -1.168418e+01
 3.735352e+01  -1.185576e+01
 3.741455e+01  -1.236169e+01
 3.747559e+01  -1.240207e+01
 3.753662e+01  -1.284821e+01
 3.759766e+01  -1.309255e+01
 3.765869e+01  -1.248052e+01
 3.771973e+01  -1.233833e+01
 3.778076e+01  -1.185705e+01
 3.784180e+01  -1.217341e+01
 3.790283e+01  -1.245406e+01
 3.796387e+01  -1.272715e+01
 3.802490e+01  -1.270706e+01
 3.808594e+01  -1.270407e+01
 3.814697e+01  -1.335832e+01
 3.820801e+01  -1.322925e+01
 3.826904e+01  -1.324542e+01
 3.833008e+01  -1.263797e+01
 3.839111e+01  -1.352205e+01
 3.845215e+01  -1.315708e+01
 3.851318e+01  -1.320618e+01
 3.857422e+01  -1.355524e+01
 3.863525e+01  -1.323721e+01
 3.869629e+01  -1.387634e+01
 3.875732e+01  -1.381842e+01
 3.881836e+01  -1.381975e+01
 3.887939e+01  -1.344084e+01
 3.894043e+01  -1.404891e+01
 3.900146e+01  -1.374476e+01
 3.906250e+01  -1.431254e+01
 3.912354e+01  -1.445846e+01
 3.918457e+01  -1.424298e+01
 3.924561e+01  -1.408580e+01
 3.930664e+01  -1.440121e+01
 3.936768e+01  -1.382958e+01
 3.942871e+01  -1.439028e+01
 3.948975e+01  -1.469282e+01
 3.955078e+01  -1.456307e+01
 3.961182e+01  -1.533690e+01
 3.967285e+01  -1.531214e+01
 3.973389e+01  -1.503245e+01
 3.979492e+01  -1.495662e+01
 3.985596e+01  -1.518207e+01
 3.991699e+01  -1.566574e+01
 3.997803e+01  -1.509433e+01
 4.003906e+01  -1.573703e+01
 4.010010e+01  -1.585120e+01
 4.016113e+01  -1.562006e+01
 4.022217e+01  -1.635880e+01
 4.028320e+01  -1.577204e+01
 4.034424e+01  -1.580978e+01
 4.040527e+01  -1.624591e+01
 4.046631e+01  -1.630520e+01
 4.052734e+01  -1.612562e+01
 4.058838e+01  -1.611680e+01
 4.064941e+01  -1.626627e+01
 4.071045e+01  -1.684991e+01
 4.077148e+01  -1.701877e+01
 4.083252e+01  -1.696198e+01
 4.089355e+01  -1.716704e+01
 4.095459e+01  -1.689400e+01
 4.101562e+01  -1.732468e+01
 4.107666e+01  -1.742840e+01
 4.113770e+01  -1.755437e+01
 4.119873e+01  -1.746756e+01
 4.125977e+01  -1.751065e+01
 4.132080e+01  -1.758500e+01
 4.138184e+01  -1.728283e+01
 4.144287e+01  -1.769446e+01
 4.150391e+01  -1.806260e+01
 4.156494e+01  -1.826332e+01
 4.162598e+01  -1.806299e+01
 4.168701e+01  -1.848346e+01
 4.174805e+01  -1.885213e+01
 4.180908e+01  -1.889462e+01
 4.187012e+01  -1.914932e+01
 4.193115e+01  -1.870752e+01
 4.199219e+01  -1.857048e+01
 4.205322e+01  -1.939453e+01
 4.211426e+01  -1.943783e+01
 4.217529e+01  -1.965167e+01
 4.223633e+01  -1.973617e+01
 4.229736e+01  -1.942895e+01
 4.235840e+01  -1.965873e+01
 4.241943e+01  -1.958235e+01
 4.248047e+01  -1.984435e+01
 4.254150e+01  -2.009532e+01
 4.260254e+01  -2.027505e+01
 4.266357e+01  -2.035450e+01
 4.272461e+01  -1.990038e+01
 4.278564e+01  -2.030147e+01
 4.284668e+01  -2.032800e+01
 4.290771e+01  -2.056470e+01
 4.296875e+01  -2.053386e+01
 4.302979e+01  -2.093596e+01
