%   Freq/Hz         Amplitude
 5.004883e+01  7.949191e-01
 5.010986e+01  7.938750e-01
 5.017090e+01  7.946270e-01
 5.023193e+01  7.787961e-01
 5.029297e+01  7.810803e-01
 5.035400e+01  7.783702e-01
 5.041504e+01  7.759706e-01
 5.047607e+01  7.736024e-01
 5.053711e+01  7.739105e-01
 5.059814e+01  7.730280e-01
 5.065918e+01  7.703247e-01
 5.072021e+01  7.668715e-01
 5.078125e+01  7.638750e-01
 5.084229e+01  7.629886e-01
 5.090332e+01  7.655808e-01
 5.096436e+01  7.634944e-01
 5.102539e+01  7.585861e-01
 5.108643e+01  7.558924e-01
 5.114746e+01  7.511161e-01
 5.120850e+01  7.502537e-01
 5.126953e+01  7.558903e-01
 5.133057e+01  7.540116e-01
 5.139160e+01  7.520513e-01
 5.145264e+01  7.486504e-01
 5.151367e+01  7.426898e-01
 5.157471e+01  7.433369e-01
 5.163574e+01  7.476338e-01
 5.169678e+01  7.460339e-01
 5.175781e+01  7.405333e-01
 5.181885e+01  7.369235e-01
 5.187988e+01  7.356272e-01
 5.194092e+01  7.380315e-01
 5.200195e+01  7.422634e-01
 5.206299e+01  7.406983e-01
 5.212402e+01  7.389197e-01
 5.218506e+01  7.345297e-01
 5.224609e+01  7.300621e-01
 5.230713e+01  7.289113e-01
 5.236816e+01  7.316637e-01
 5.242920e+01  7.342234e-01
 5.249023e+01  7.294939e-01
 5.255127e+01  7.226975e-01
 5.261230e+01  7.147353e-01
 5.267334e+01  7.124479e-01
 5.273438e+01  7.157266e-01
 5.279541e+01  7.315512e-01
 5.285645e+01  7.338128e-01
 5.291748e+01  7.138768e-01
 5.297852e+01  7.057378e-01
 5.303955e+01  6.991293e-01
 5.310059e+01  6.989662e-01
 5.316162e+01  6.999543e-01
 5.322266e+01  6.995975e-01
 5.328369e+01  6.999018e-01
 5.334473e+01  6.934368e-01
 5.340576e+01  6.881269e-01
 5.346680e+01  6.843769e-01
 5.352783e+01  6.820763e-01
 5.358887e+01  6.822336e-01
 5.364990e+01  6.844645e-01
 5.371094e+01  6.842980e-01
 5.377197e+01  6.813871e-01
 5.383301e+01  6.801369e-01
 5.389404e+01  6.754642e-01
 5.395508e+01  6.690540e-01
 5.401611e+01  6.673651e-01
 5.407715e+01  6.678947e-01
 5.413818e+01  6.679863e-01
 5.419922e+01  6.688429e-01
 5.426025e+01  6.691244e-01
 5.432129e+01  6.624674e-01
 5.438232e+01  6.544080e-01
 5.444336e+01  6.500679e-01
 5.450439e+01  6.480801e-01
 5.456543e+01  6.455390e-01
 5.462646e+01  6.483294e-01
 5.468750e+01  6.489477e-01
 5.474854e+01  6.476794e-01
 5.480957e+01  6.452316e-01
 5.487061e+01  6.429012e-01
 5.493164e+01  6.391551e-01
 5.499268e+01  6.343134e-01
 5.505371e+01  6.333156e-01
 5.511475e+01  6.296509e-01
 5.517578e+01  6.269001e-01
 5.523682e+01  6.269302e-01
 5.529785e+01  6.269677e-01
 5.535889e+01  6.233274e-01
 5.541992e+01  6.223991e-01
 5.548096e+01  6.208053e-01
 5.554199e+01  6.178156e-01
 5.560303e+01  6.142729e-01
 5.566406e+01  6.119155e-01
 5.572510e+01  6.123140e-01
 5.578613e+01  6.100214e-01
 5.584717e+01  6.089026e-01
 5.590820e+01  6.078838e-01
 5.596924e+01  6.056348e-01
 5.603027e+01  6.010892e-01
 5.609131e+01  5.993491e-01
 5.615234e+01  5.960165e-01
 5.621338e+01  5.920901e-01
 5.627441e+01  5.881127e-01
 5.633545e+01  5.871451e-01
 5.639648e+01  5.828701e-01
 5.645752e+01  5.803565e-01
 5.651855e+01  5.783183e-01
 5.657959e+01  5.736205e-01
 5.664062e+01  5.711501e-01
 5.670166e+01  5.638463e-01
 5.676270e+01  5.614468e-01
 5.682373e+01  5.562268e-01
 5.688477e+01  5.518860e-01
 5.694580e+01  5.490611e-01
 5.700684e+01  5.488766e-01
 5.706787e+01  5.486960e-01
 5.712891e+01  5.465075e-01
 5.718994e+01  5.472029e-01
 5.725098e+01  5.452741e-01
 5.731201e+01  5.422205e-01
 5.737305e+01  5.367851e-01
 5.743408e+01  5.332412e-01
 5.749512e+01  5.283501e-01
 5.755615e+01  5.203038e-01
 5.761719e+01  5.146111e-01
 5.767822e+01  5.073647e-01
 5.773926e+01  5.030766e-01
 5.780029e+01  4.950034e-01
 5.786133e+01  4.921887e-01
 5.792236e+01  4.905004e-01
 5.798340e+01  4.901391e-01
 5.804443e+01  4.924287e-01
 5.810547e+01  4.961337e-01
 5.816650e+01  5.012854e-01
 5.822754e+01  5.093447e-01
 5.828857e+01  5.149292e-01
 5.834961e+01  5.234371e-01
 5.841064e+01  5.311094e-01
 5.847168e+01  5.397583e-01
 5.853271e+01  5.462205e-01
 5.859375e+01  5.526406e-01
 5.865479e+01  5.601532e-01
 5.871582e+01  5.640878e-01
 5.877686e+01  5.674065e-01
 5.883789e+01  5.700942e-01
 5.889893e+01  5.717560e-01
 5.895996e+01  5.701342e-01
 5.902100e+01  5.686430e-01
 5.908203e+01  5.669591e-01
 5.914307e+01  5.638135e-01
 5.920410e+01  5.596736e-01
 5.926514e+01  5.515904e-01
 5.932617e+01  5.478127e-01
 5.938721e+01  5.416074e-01
 5.944824e+01  5.346734e-01
 5.950928e+01  5.249599e-01
 5.957031e+01  5.165811e-01
 5.963135e+01  5.062059e-01
 5.969238e+01  4.959201e-01
 5.975342e+01  4.830799e-01
 5.981445e+01  4.702226e-01
 5.987549e+01  4.586609e-01
 5.993652e+01  4.457303e-01
 5.999756e+01  4.305149e-01
 6.005859e+01  4.161715e-01
 6.011963e+01  4.030478e-01
 6.018066e+01  3.891844e-01
 6.024170e+01  3.715879e-01
 6.030273e+01  3.557240e-01
 6.036377e+01  3.410342e-01
 6.042480e+01  3.261397e-01
 6.048584e+01  3.113017e-01
 6.054688e+01  2.928944e-01
 6.060791e+01  2.798784e-01
 6.066895e+01  2.678429e-01
 6.072998e+01  2.546430e-01
 6.079102e+01  2.381110e-01
 6.085205e+01  2.261843e-01
 6.091309e+01  2.179118e-01
 6.097412e+01  2.055599e-01
 6.103516e+01  1.945961e-01
 6.109619e+01  1.830796e-01
 6.115723e+01  1.744542e-01
 6.121826e+01  1.635801e-01
 6.127930e+01  1.539423e-01
 6.134033e+01  1.456265e-01
 6.140137e+01  1.403465e-01
 6.146240e+01  1.357898e-01
 6.152344e+01  1.291431e-01
 6.158447e+01  1.201890e-01
 6.164551e+01  1.161857e-01
 6.170654e+01  1.120980e-01
 6.176758e+01  1.029798e-01
 6.182861e+01  9.719728e-02
 6.188965e+01  9.122004e-02
 6.195068e+01  8.957797e-02
 6.201172e+01  8.247364e-02
 6.207275e+01  7.803135e-02
 6.213379e+01  7.903482e-02
 6.219482e+01  7.840657e-02
 6.225586e+01  7.017279e-02
 6.231689e+01  6.726764e-02
 6.237793e+01  6.852975e-02
 6.243896e+01  6.433126e-02
 6.250000e+01  5.768985e-02
 6.256104e+01  5.665616e-02
 6.262207e+01  5.727341e-02
 6.268311e+01  5.481461e-02
 6.274414e+01  5.053972e-02
 6.280518e+01  5.156754e-02
 6.286621e+01  4.907473e-02
 6.292725e+01  4.941133e-02
 6.298828e+01  4.491574e-02
 6.304932e+01  4.369900e-02
 6.311035e+01  4.372622e-02
 6.317139e+01  4.179599e-02
 6.323242e+01  3.976722e-02
 6.329346e+01  3.822334e-02
 6.335449e+01  3.834935e-02
 6.341553e+01  3.666684e-02
 6.347656e+01  3.631742e-02
 6.353760e+01  3.491067e-02
 6.359863e+01  3.527866e-02
 6.365967e+01  3.350020e-02
 6.372070e+01  3.207465e-02
 6.378174e+01  3.136633e-02
 6.384277e+01  3.109225e-02
 6.390381e+01  3.022615e-02
 6.396484e+01  2.922854e-02
 6.402588e+01  2.874688e-02
 6.408691e+01  2.867666e-02
 6.414795e+01  2.764618e-02
 6.420898e+01  2.660909e-02
 6.427002e+01  2.681877e-02
 6.433105e+01  2.650828e-02
 6.439209e+01  2.504089e-02
 6.445312e+01  2.432463e-02
 6.451416e+01  2.414741e-02
 6.457520e+01  2.371075e-02
 6.463623e+01  2.316126e-02
 6.469727e+01  2.281250e-02
 6.475830e+01  2.259296e-02
 6.481934e+01  2.214710e-02
 6.488037e+01  2.153621e-02
 6.494141e+01  2.129038e-02
 6.500244e+01  2.113983e-02
 6.506348e+01  2.092321e-02
 6.512451e+01  2.038273e-02
 6.518555e+01  2.012439e-02
 6.524658e+01  2.004291e-02
 6.530762e+01  1.981318e-02
 6.536865e+01  1.951707e-02
 6.542969e+01  1.935791e-02
 6.549072e+01  1.933770e-02
 6.555176e+01  1.912836e-02
 6.561279e+01  1.884037e-02
 6.567383e+01  1.870408e-02
 6.573486e+01  1.865736e-02
 6.579590e+01  1.842388e-02
 6.585693e+01  1.822601e-02
 6.591797e+01  1.809794e-02
 6.597900e+01  1.802936e-02
 6.604004e+01  1.781584e-02
 6.610107e+01  1.765919e-02
 6.616211e+01  1.755807e-02
 6.622314e+01  1.747602e-02
 6.628418e+01  1.722765e-02
 6.634521e+01  1.701599e-02
 6.640625e+01  1.688354e-02
 6.646729e+01  1.677247e-02
 6.652832e+01  1.645331e-02
 6.658936e+01  1.624007e-02
 6.665039e+01  1.607166e-02
 6.671143e+01  1.588103e-02
 6.677246e+01  1.564403e-02
 6.683350e+01  1.541806e-02
 6.689453e+01  1.528461e-02
 6.695557e+01  1.505062e-02
 6.701660e+01  1.484452e-02
 6.707764e+01  1.457772e-02
 6.713867e+01  1.437934e-02
 6.719971e+01  1.422021e-02
 6.726074e+01  1.397754e-02
 6.732178e+01  1.385460e-02
 6.738281e+01  1.368640e-02
 6.744385e+01  1.351042e-02
 6.750488e+01  1.333577e-02
 6.756592e+01  1.327061e-02
 6.762695e+01  1.311266e-02
 6.768799e+01  1.299800e-02
 6.774902e+01  1.293152e-02
 6.781006e+01  1.289463e-02
 6.787109e+01  1.279557e-02
 6.793213e+01  1.269322e-02
 6.799316e+01  1.266456e-02
 6.805420e+01  1.271429e-02
 6.811523e+01  1.256976e-02
 6.817627e+01  1.256432e-02
 6.823730e+01  1.249163e-02
 6.829834e+01  1.254026e-02
 6.835938e+01  1.244914e-02
 6.842041e+01  1.241560e-02
 6.848145e+01  1.238176e-02
 6.854248e+01  1.235610e-02
 6.860352e+01  1.229480e-02
 6.866455e+01  1.224238e-02
 6.872559e+01  1.220764e-02
 6.878662e+01  1.214313e-02
 6.884766e+01  1.205831e-02
 6.890869e+01  1.198188e-02
 6.896973e+01  1.187472e-02
 6.903076e+01  1.181574e-02
 6.909180e+01  1.172439e-02
 6.915283e+01  1.158780e-02
 6.921387e+01  1.148346e-02
 6.927490e+01  1.133760e-02
 6.933594e+01  1.120934e-02
 6.939697e+01  1.110162e-02
 6.945801e+01  1.096241e-02
 6.951904e+01  1.082331e-02
 6.958008e+01  1.070696e-02
 6.964111e+01  1.054028e-02
 6.970215e+01  1.040826e-02
 6.976318e+01  1.027281e-02
 6.982422e+01  1.016858e-02
 6.988525e+01  1.003483e-02
 6.994629e+01  9.928760e-03
 7.000732e+01  9.846428e-03
 7.006836e+01  9.780766e-03
 7.012939e+01  9.673264e-03
 7.019043e+01  9.596197e-03
 7.025146e+01  9.543535e-03
 7.031250e+01  9.468646e-03
 7.037354e+01  9.479237e-03
 7.043457e+01  9.435763e-03
 7.049561e+01  9.444497e-03
 7.055664e+01  9.392582e-03
 7.061768e+01  9.375096e-03
 7.067871e+01  9.398408e-03
 7.073975e+01  9.387492e-03
 7.080078e+01  9.361899e-03
 7.086182e+01  9.410609e-03
 7.092285e+01  9.382034e-03
 7.098389e+01  9.388953e-03
 7.104492e+01  9.375350e-03
 7.110596e+01  9.375644e-03
 7.116699e+01  9.374243e-03
 7.122803e+01  9.369444e-03
 7.128906e+01  9.334519e-03
 7.135010e+01  9.285271e-03
 7.141113e+01  9.314171e-03
 7.147217e+01  9.245140e-03
 7.153320e+01  9.213092e-03
 7.159424e+01  9.117304e-03
 7.165527e+01  9.104622e-03
 7.171631e+01  9.046414e-03
 7.177734e+01  8.949998e-03
 7.183838e+01  8.855877e-03
 7.189941e+01  8.765917e-03
 7.196045e+01  8.693313e-03
 7.202148e+01  8.599742e-03
 7.208252e+01  8.472468e-03
 7.214355e+01  8.423520e-03
 7.220459e+01  8.310246e-03
 7.226562e+01  8.206398e-03
 7.232666e+01  8.105338e-03
 7.238770e+01  8.026254e-03
 7.244873e+01  7.927480e-03
 7.250977e+01  7.844679e-03
 7.257080e+01  7.761712e-03
 7.263184e+01  7.702435e-03
 7.269287e+01  7.654422e-03
 7.275391e+01  7.592234e-03
 7.281494e+01  7.551041e-03
 7.287598e+01  7.509735e-03
 7.293701e+01  7.480619e-03
 7.299805e+01  7.461737e-03
 7.305908e+01  7.465693e-03
 7.312012e+01  7.480309e-03
 7.318115e+01  7.462251e-03
 7.324219e+01  7.474114e-03
 7.330322e+01  7.489178e-03
 7.336426e+01  7.495916e-03
 7.342529e+01  7.515267e-03
 7.348633e+01  7.522093e-03
 7.354736e+01  7.559433e-03
 7.360840e+01  7.551630e-03
 7.366943e+01  7.563932e-03
 7.373047e+01  7.580111e-03
 7.379150e+01  7.602839e-03
 7.385254e+01  7.590167e-03
 7.391357e+01  7.582827e-03
 7.397461e+01  7.564084e-03
 7.403564e+01  7.549614e-03
 7.409668e+01  7.522065e-03
 7.415771e+01  7.483253e-03
 7.421875e+01  7.440458e-03
 7.427979e+01  7.380854e-03
 7.434082e+01  7.339807e-03
 7.440186e+01  7.312849e-03
 7.446289e+01  7.229550e-03
 7.452393e+01  7.142366e-03
 7.458496e+01  7.082993e-03
 7.464600e+01  7.039774e-03
 7.470703e+01  6.951828e-03
 7.476807e+01  6.866455e-03
 7.482910e+01  6.791118e-03
 7.489014e+01  6.718719e-03
 7.495117e+01  6.631550e-03
 7.501221e+01  6.554730e-03
 7.507324e+01  6.503724e-03
 7.513428e+01  6.435539e-03
 7.519531e+01  6.367476e-03
 7.525635e+01  6.336982e-03
 7.531738e+01  6.299603e-03
 7.537842e+01  6.270953e-03
 7.543945e+01  6.237549e-03
 7.550049e+01  6.218536e-03
 7.556152e+01  6.207497e-03
 7.562256e+01  6.190733e-03
 7.568359e+01  6.195931e-03
 7.574463e+01  6.214471e-03
 7.580566e+01  6.217502e-03
 7.586670e+01  6.226443e-03
 7.592773e+01  6.245788e-03
 7.598877e+01  6.277736e-03
 7.604980e+01  6.292701e-03
 7.611084e+01  6.296820e-03
 7.617188e+01  6.333770e-03
 7.623291e+01  6.353031e-03
 7.629395e+01  6.359686e-03
 7.635498e+01  6.372063e-03
 7.641602e+01  6.395495e-03
 7.647705e+01  6.392761e-03
 7.653809e+01  6.384626e-03
 7.659912e+01  6.377852e-03
 7.666016e+01  6.384864e-03
 7.672119e+01  6.351029e-03
 7.678223e+01  6.321715e-03
 7.684326e+01  6.302532e-03
 7.690430e+01  6.264766e-03
 7.696533e+01  6.208988e-03
 7.702637e+01  6.183031e-03
 7.708740e+01  6.129873e-03
 7.714844e+01  6.054635e-03
 7.720947e+01  6.009011e-03
 7.727051e+01  5.956829e-03
 7.733154e+01  5.891012e-03
 7.739258e+01  5.821268e-03
 7.745361e+01  5.757803e-03
 7.751465e+01  5.702862e-03
 7.757568e+01  5.640938e-03
 7.763672e+01  5.578273e-03
 7.769775e+01  5.522113e-03
 7.775879e+01  5.481341e-03
 7.781982e+01  5.427451e-03
 7.788086e+01  5.387042e-03
 7.794189e+01  5.376375e-03
 7.800293e+01  5.355472e-03
 7.806396e+01  5.327636e-03
 7.812500e+01  5.316207e-03
 7.818604e+01  5.316007e-03
 7.824707e+01  5.312178e-03
 7.830811e+01  5.315113e-03
 7.836914e+01  5.334730e-03
 7.843018e+01  5.351982e-03
 7.849121e+01  5.365490e-03
 7.855225e+01  5.387379e-03
 7.861328e+01  5.407606e-03
 7.867432e+01  5.418350e-03
 7.873535e+01  5.434392e-03
 7.879639e+01  5.482232e-03
 7.885742e+01  5.500235e-03
 7.891846e+01  5.505292e-03
 7.897949e+01  5.525996e-03
 7.904053e+01  5.534873e-03
 7.910156e+01  5.541475e-03
 7.916260e+01  5.535998e-03
 7.922363e+01  5.550115e-03
 7.928467e+01  5.535008e-03
 7.934570e+01  5.491681e-03
 7.940674e+01  5.505897e-03
 7.946777e+01  5.483507e-03
 7.952881e+01  5.435717e-03
 7.958984e+01  5.413089e-03
 7.965088e+01  5.370681e-03
 7.971191e+01  5.328978e-03
 7.977295e+01  5.266389e-03
 7.983398e+01  5.230127e-03
 7.989502e+01  5.178776e-03
 7.995605e+01  5.125212e-03
 8.001709e+01  5.066162e-03
 8.007812e+01  5.022280e-03
 8.013916e+01  4.954344e-03
 8.020020e+01  4.921315e-03
 8.026123e+01  4.870344e-03
 8.032227e+01  4.832193e-03
 8.038330e+01  4.791022e-03
 8.044434e+01  4.752893e-03
 8.050537e+01  4.718580e-03
 8.056641e+01  4.707245e-03
 8.062744e+01  4.681385e-03
 8.068848e+01  4.676925e-03
 8.074951e+01  4.664641e-03
 8.081055e+01  4.654679e-03
 8.087158e+01  4.662728e-03
 8.093262e+01  4.686782e-03
 8.099365e+01  4.693702e-03
 8.105469e+01  4.701141e-03
 8.111572e+01  4.734800e-03
 8.117676e+01  4.750802e-03
 8.123779e+01  4.775451e-03
 8.129883e+01  4.802372e-03
 8.135986e+01  4.818039e-03
 8.142090e+01  4.829945e-03
 8.148193e+01  4.866490e-03
 8.154297e+01  4.881551e-03
 8.160400e+01  4.892895e-03
 8.166504e+01  4.888447e-03
 8.172607e+01  4.903902e-03
 8.178711e+01  4.917498e-03
 8.184814e+01  4.911491e-03
 8.190918e+01  4.904344e-03
 8.197021e+01  4.884053e-03
 8.203125e+01  4.865700e-03
 8.209229e+01  4.850337e-03
 8.215332e+01  4.828168e-03
 8.221436e+01  4.793904e-03
 8.227539e+01  4.755181e-03
 8.233643e+01  4.722857e-03
 8.239746e+01  4.682520e-03
 8.245850e+01  4.634293e-03
 8.251953e+01  4.593153e-03
 8.258057e+01  4.546376e-03
 8.264160e+01  4.502036e-03
 8.270264e+01  4.450834e-03
 8.276367e+01  4.408084e-03
 8.282471e+01  4.357559e-03
 8.288574e+01  4.325491e-03
 8.294678e+01  4.293968e-03
 8.300781e+01  4.260734e-03
 8.306885e+01  4.228202e-03
 8.312988e+01  4.207170e-03
 8.319092e+01  4.189944e-03
 8.325195e+01  4.176098e-03
 8.331299e+01  4.164017e-03
 8.337402e+01  4.165965e-03
 8.343506e+01  4.163988e-03
 8.349609e+01  4.172397e-03
 8.355713e+01  4.188018e-03
 8.361816e+01  4.201106e-03
 8.367920e+01  4.215398e-03
 8.374023e+01  4.239272e-03
 8.380127e+01  4.259429e-03
 8.386230e+01  4.282210e-03
 8.392334e+01  4.301469e-03
 8.398438e+01  4.327903e-03
 8.404541e+01  4.338507e-03
 8.410645e+01  4.370074e-03
 8.416748e+01  4.385207e-03
 8.422852e+01  4.386990e-03
 8.428955e+01  4.404042e-03
 8.435059e+01  4.417640e-03
 8.441162e+01  4.418283e-03
 8.447266e+01  4.415715e-03
 8.453369e+01  4.406934e-03
 8.459473e+01  4.393748e-03
 8.465576e+01  4.383638e-03
 8.471680e+01  4.366706e-03
 8.477783e+01  4.341780e-03
 8.483887e+01  4.312165e-03
 8.489990e+01  4.278243e-03
 8.496094e+01  4.250408e-03
 8.502197e+01  4.213058e-03
 8.508301e+01  4.176283e-03
 8.514404e+01  4.135513e-03
 8.520508e+01  4.092295e-03
 8.526611e+01  4.055094e-03
 8.532715e+01  4.014457e-03
 8.538818e+01  3.976194e-03
 8.544922e+01  3.937449e-03
 8.551025e+01  3.904887e-03
 8.557129e+01  3.873857e-03
 8.563232e+01  3.844934e-03
 8.569336e+01  3.820633e-03
 8.575439e+01  3.800286e-03
 8.581543e+01  3.791095e-03
 8.587646e+01  3.780194e-03
 8.593750e+01  3.776512e-03
 8.599854e+01  3.775616e-03
 8.605957e+01  3.781369e-03
 8.612061e+01  3.789875e-03
 8.618164e+01  3.801238e-03
 8.624268e+01  3.814422e-03
 8.630371e+01  3.834801e-03
 8.636475e+01  3.856690e-03
 8.642578e+01  3.874095e-03
 8.648682e+01  3.897740e-03
 8.654785e+01  3.920204e-03
 8.660889e+01  3.936177e-03
 8.666992e+01  3.956765e-03
 8.673096e+01  3.978442e-03
 8.679199e+01  3.993677e-03
 8.685303e+01  4.010534e-03
 8.691406e+01  4.020265e-03
 8.697510e+01  4.024418e-03
 8.703613e+01  4.027233e-03
 8.709717e+01  4.024523e-03
 8.715820e+01  4.018648e-03
 8.721924e+01  4.009052e-03
 8.728027e+01  3.995327e-03
 8.734131e+01  3.973649e-03
 8.740234e+01  3.956617e-03
 8.746338e+01  3.933522e-03
 8.752441e+01  3.905448e-03
 8.758545e+01  3.874188e-03
 8.764648e+01  3.840981e-03
 8.770752e+01  3.807747e-03
 8.776855e+01  3.770246e-03
 8.782959e+01  3.736000e-03
 8.789062e+01  3.697737e-03
 8.795166e+01  3.664476e-03
 8.801270e+01  3.630268e-03
 8.807373e+01  3.593749e-03
 8.813477e+01  3.565963e-03
 8.819580e+01  3.540446e-03
 8.825684e+01  3.516428e-03
 8.831787e+01  3.499272e-03
 8.837891e+01  3.482141e-03
 8.843994e+01  3.468252e-03
 8.850098e+01  3.462764e-03
 8.856201e+01  3.462874e-03
 8.862305e+01  3.464518e-03
 8.868408e+01  3.471586e-03
 8.874512e+01  3.479156e-03
 8.880615e+01  3.492363e-03
 8.886719e+01  3.510220e-03
 8.892822e+01  3.527694e-03
 8.898926e+01  3.546798e-03
 8.905029e+01  3.568964e-03
 8.911133e+01  3.584371e-03
 8.917236e+01  3.610519e-03
 8.923340e+01  3.623727e-03
 8.929443e+01  3.650811e-03
 8.935547e+01  3.668949e-03
 8.941650e+01  3.682128e-03
 8.947754e+01  3.690096e-03
 8.953857e+01  3.695732e-03
 8.959961e+01  3.712447e-03
 8.966064e+01  3.708104e-03
 8.972168e+01  3.704940e-03
 8.978271e+01  3.706345e-03
 8.984375e+01  3.699393e-03
 8.990479e+01  3.684656e-03
 8.996582e+01  3.668500e-03
 9.002686e+01  3.645355e-03
 9.008789e+01  3.619329e-03
 9.014893e+01  3.601616e-03
 9.020996e+01  3.570955e-03
 9.027100e+01  3.543094e-03
 9.033203e+01  3.510709e-03
 9.039307e+01  3.479195e-03
 9.045410e+01  3.446675e-03
 9.051514e+01  3.416135e-03
 9.057617e+01  3.379347e-03
 9.063721e+01  3.352500e-03
 9.069824e+01  3.323964e-03
 9.075928e+01  3.296530e-03
 9.082031e+01  3.271308e-03
 9.088135e+01  3.252049e-03
 9.094238e+01  3.234774e-03
 9.100342e+01  3.223574e-03
 9.106445e+01  3.213858e-03
 9.112549e+01  3.208537e-03
 9.118652e+01  3.209210e-03
 9.124756e+01  3.212824e-03
 9.130859e+01  3.216502e-03
 9.136963e+01  3.229688e-03
 9.143066e+01  3.243204e-03
 9.149170e+01  3.259314e-03
 9.155273e+01  3.274882e-03
 9.161377e+01  3.298140e-03
 9.167480e+01  3.313679e-03
 9.173584e+01  3.338170e-03
 9.179688e+01  3.357377e-03
 9.185791e+01  3.377056e-03
 9.191895e+01  3.394534e-03
 9.197998e+01  3.412605e-03
 9.204102e+01  3.426856e-03
 9.210205e+01  3.438373e-03
 9.216309e+01  3.446465e-03
 9.222412e+01  3.452390e-03
 9.228516e+01  3.453661e-03
 9.234619e+01  3.454418e-03
 9.240723e+01  3.447724e-03
 9.246826e+01  3.441376e-03
 9.252930e+01  3.428075e-03
 9.259033e+01  3.411516e-03
 9.265137e+01  3.393312e-03
 9.271240e+01  3.374925e-03
 9.277344e+01  3.348431e-03
 9.283447e+01  3.324367e-03
 9.289551e+01  3.295374e-03
 9.295654e+01  3.269102e-03
 9.301758e+01  3.241503e-03
 9.307861e+01  3.211594e-03
 9.313965e+01  3.178614e-03
 9.320068e+01  3.150109e-03
 9.326172e+01  3.115688e-03
 9.332275e+01  3.102156e-03
 9.338379e+01  3.073875e-03
 9.344482e+01  3.048986e-03
 9.350586e+01  3.033901e-03
 9.356689e+01  3.023327e-03
 9.362793e+01  3.012175e-03
 9.368896e+01  3.007817e-03
 9.375000e+01  3.001328e-03
 9.381104e+01  3.004427e-03
 9.387207e+01  3.003727e-03
 9.393311e+01  3.015934e-03
 9.399414e+01  3.025838e-03
 9.405518e+01  3.042686e-03
 9.411621e+01  3.058017e-03
 9.417725e+01  3.074870e-03
 9.423828e+01  3.093332e-03
 9.429932e+01  3.115945e-03
 9.436035e+01  3.131508e-03
 9.442139e+01  3.152579e-03
 9.448242e+01  3.171936e-03
 9.454346e+01  3.191277e-03
 9.460449e+01  3.204512e-03
 9.466553e+01  3.219658e-03
 9.472656e+01  3.227963e-03
 9.478760e+01  3.238394e-03
 9.484863e+01  3.239580e-03
 9.490967e+01  3.244832e-03
 9.497070e+01  3.242544e-03
 9.503174e+01  3.238991e-03
 9.509277e+01  3.230113e-03
 9.515381e+01  3.220679e-03
 9.521484e+01  3.204970e-03
 9.527588e+01  3.189078e-03
 9.533691e+01  3.167653e-03
 9.539795e+01  3.149338e-03
 9.545898e+01  3.121346e-03
 9.552002e+01  3.098682e-03
 9.558105e+01  3.070554e-03
 9.564209e+01  3.044712e-03
 9.570312e+01  3.015684e-03
 9.576416e+01  2.990897e-03
 9.582520e+01  2.962021e-03
 9.588623e+01  2.939701e-03
 9.594727e+01  2.913813e-03
 9.600830e+01  2.895861e-03
 9.606934e+01  2.874854e-03
 9.613037e+01  2.861051e-03
 9.619141e+01  2.846048e-03
 9.625244e+01  2.841226e-03
 9.631348e+01  2.834210e-03
 9.637451e+01  2.835297e-03
 9.643555e+01  2.834519e-03
 9.649658e+01  2.843796e-03
 9.655762e+01  2.849996e-03
 9.661865e+01  2.864293e-03
 9.667969e+01  2.873072e-03
 9.674072e+01  2.894272e-03
 9.680176e+01  2.908392e-03
 9.686279e+01  2.930610e-03
 9.692383e+01  2.946976e-03
 9.698486e+01  2.968006e-03
 9.704590e+01  2.985097e-03
 9.710693e+01  3.007164e-03
 9.716797e+01  3.018794e-03
 9.722900e+01  3.038231e-03
 9.729004e+01  3.048552e-03
 9.735107e+01  3.061922e-03
 9.741211e+01  3.062083e-03
 9.747314e+01  3.071147e-03
 9.753418e+01  3.070158e-03
 9.759521e+01  3.073061e-03
 9.765625e+01  3.063420e-03
 9.771729e+01  3.058258e-03
 9.777832e+01  3.045793e-03
 9.783936e+01  3.033358e-03
 9.790039e+01  3.015953e-03
 9.796143e+01  2.999958e-03
 9.802246e+01  2.976020e-03
 9.808350e+01  2.958673e-03
 9.814453e+01  2.929598e-03
 9.820557e+01  2.907224e-03
 9.826660e+01  2.879282e-03
 9.832764e+01  2.858581e-03
 9.838867e+01  2.829210e-03
 9.844971e+01  2.808626e-03
 9.851074e+01  2.782928e-03
 9.857178e+01  2.765649e-03
 9.863281e+01  2.743286e-03
 9.869385e+01  2.729073e-03
 9.875488e+01  2.712948e-03
 9.881592e+01  2.706307e-03
 9.887695e+01  2.694541e-03
 9.893799e+01  2.693361e-03
 9.899902e+01  2.692792e-03
 9.906006e+01  2.698392e-03
 9.912109e+01  2.700636e-03
 9.918213e+01  2.712485e-03
 9.924316e+01  2.723108e-03
 9.930420e+01  2.740489e-03
 9.936523e+01  2.754665e-03
 9.942627e+01  2.774172e-03
 9.948730e+01  2.791023e-03
 9.954834e+01  2.811681e-03
 9.960938e+01  2.827433e-03
 9.967041e+01  2.846983e-03
 9.973145e+01  2.863369e-03
 9.979248e+01  2.880492e-03
 9.985352e+01  2.892814e-03
 9.991455e+01  2.905750e-03
 9.997559e+01  2.914252e-03
 1.000366e+02  2.922504e-03
 1.000977e+02  2.923907e-03
 1.001587e+02  2.927306e-03
